,NPM,Judul,Abstrak,Prodi,Label,judul_tokens,abstrak_tokens
666,140411100052,diagnosis tuberkulosis dengan naã x f ve bayes dan menu diet bagi penderitanya dengan forward chaining,tuberkulosis merupakan penyakit yang disebabkan oleh bakteri dapat ditularkan melalui dahak ataupun udara penyakit ini dapat menyerang semua usia dari berbagai kalangan namun kebanyakan yang mengidap tuberkulosis adalah usia produktif antara â x x tahun sedangkan banyak masyarakat yang tidak mengetahui bahaya dari penyakit tuberkulosis masyarakat enggan melakukan pemeriksaan karena membutuhkan serangkaian pengujian laboraturium sehingga perlu adanya sistem pakar yang dapat membantu dalam melakukan diagnosis dini pada penyakit tuberkulosis untuk menggurangi penyebaran dan mempercepat pegga pasien sistem pakar diagnosis penyakit tuberkulosis ini menerapkan algoritma naãve bayes yang menghasilkan keputusan dari konsultasi menjawab beberapa pertanyaan berupa gejala â x x gejala yang dialami selain itu agar penderita dapat memiliki status gizi yang baik untuk membantu proses penyembuhan dibutuhkan menu diet yang diimplementasi melalui metode forward chaining dengan memanfaatkan fakta fakta yang dimiliki pengguna untuk dicocokkan dengan aturan yang ada pada sistem sistem ini memilki tingkat akurasi pada diagnosis dengan naive bayes dan pada rekomendasi menu diet dengan metode forward chaining,Teknik Informatika,komputasi,"['diagnosis', 'tuberkulosis', 'naã', 'x', 'f', 'bayes', 'menu', 'diet', 'penderitanya', 'forward', 'chaining']",tuberkulosis sakit sebab bakteri tular dahak udara sakit serang usia kalang banyak idap tuberkulosis usia produktif x x masyarakat bahaya sakit tuberkulosis masyarakat enggan periksa butuh rangkai uji laboraturium sistem pakar bantu diagnosis sakit tuberkulosis menggurangi sebar cepat pegga pasien sistem pakar diagnosis sakit tuberkulosis terap algoritma na ve bayes hasil putus konsultasi gejala x x gejala alami derita milik status gizi bantu proses sembuh butuh menu diet implementasi metode forward chaining manfaat fakta fakta milik guna cocok atur sistem sistem memilki tingkat akurasi diagnosis naive bayes rekomendasi menu diet metode forward chaining
667,120411100090,penerapan metode profile matching dalam menentukan posisi striker pada tim sepak bola,pemain penyerang atau yang sering di sebut striker merupakan pemain yang bertugas untuk mencetak gol ke gawang lawan dalam menempatkan pemain di posisi sebagi penyerang seorang pelatih melakukan penilain secara subyektif sehingga memerlukan waktu yang cukup lama oleh karena itu di perlukan sistem yang dapat membantu pelatih dalam menempatkan pemain sebagai penyerang di dalam sistem ini menghasilkan pemain penyerang yang berkualitas diperlukan beberapa kriteria kriteria yang dibutuhkan selain itu diperlukan metode dalam menentukan posisi pemain penyerang dan di dalam penelitian ini menerapkan metode profile matching metode ini di anggap mampu untuk menghasilkan pemain penyerang yang sesuai dengan kriteria yang dhiarapkan perhitungan dalam metode ini membandingkan antara kriteria pemain dengan kriteria target yang diharapkan sehingga akan di dapatkan hasil yang sama dengan pemain yang diharapkan hasil dari penelitian ini berupa nilai dari perhitungan sistem yang mana pemain yang memiliki nilai tertinggi dianggap layak menempati posisi tersebut dari pengujian sistem yang dilakukan tingkat kecocokan hasil sistem dengan rekomendasi pelatih mencapai ,Teknik Informatika,komputasi,"['penerapan', 'metode', 'profile', 'matching', 'menentukan', 'posisi', 'striker', 'tim', 'sepak', 'bola']",main serang striker main tugas cetak gol gawang lawan tempat main posisi bagi serang latih penilain subyektif perlu sistem bantu latih tempat main serang sistem hasil main serang kualitas kriteria kriteria butuh metode tentu posisi main serang teliti terap metode profile matching metode anggap hasil main serang sesuai kriteria dhiarapkan hitung metode banding kriteria main kriteria target harap dapat hasil main harap hasil teliti nilai hitung sistem main milik nilai tinggi anggap layak tempat posisi uji sistem tingkat cocok hasil sistem rekomendasi latih capai
668,140411100098,identifikasi atribut pejalan kaki berbasis fitur warna dan tekstur menggunakan adaptive boosting,identifikasi atribut pada citra pejalan kaki masih memiliki beberapa kendala mendasar sudut penglihatan kamera pencahayaan dan beragamnya citra merupakan beberapa kendala yang ditemukan dibutuhkan metode ektraksi fitur yang cukup baik oleh karena itu penelitian ini menggunakan gabungan dari fitur warna dan tekstur metode ekstraksi fitur berbasis warna dan tekstur yang digunakan adalah color histogram dan multi block local binary pattern mb lbp dengan metode pembelajaran yang digunakan adalah adaptive boosting adaboost dataset yang digunakan adalah dataset pedestrian attribute peta yang memiliki jumlah data mencapai penelitian ini bertujuan untuk mengetahui pengaruh ketika memakai fitur warna atau tekstur saja dengan gabungan fitur warna dan tekstur hasilnya adalah gabungan dari fitur warna dan tekstur dapat meningkatkan akurasi pada beberapa atribut akurasi tertinggi didapatkan oleh atribut sandal dengan akurasi mencapai ,Teknik Informatika,komputasi,"['identifikasi', 'atribut', 'pejalan', 'kaki', 'berbasis', 'fitur', 'warna', 'tekstur', 'adaptive', 'boosting']",identifikasi atribut citra pejal kaki milik kendala dasar sudut lihat kamera cahaya agam citra kendala temu butuh metode ektraksi fitur teliti gabung fitur warna tekstur metode ekstraksi fitur bas warna tekstur color histogram multi block local binary pattern mb lbp metode ajar adaptive boosting adaboost dataset dataset pedestrian attribute peta milik data capai teliti tuju pengaruh pakai fitur warna tekstur gabung fitur warna tekstur hasil gabung fitur warna tekstur tingkat akurasi atribut akurasi tinggi dapat atribut sandal akurasi capai
669,140411100060,penentuan prioritas perbaikan jalan dengan metode fuzzy c means dan simple multi attribute rating technique smart studi kasus dinas pekerjaan umum dan penataan ruang pupr kabupaten bangkalan jawa timur,dinas pekerjaan umum dan penataan ruang pupr kabupaten bangkalan bertanggungjawab untuk memperbaiki kerusakan jalan tingkat kabupaten dalam peganya terdapat beberapa kendala diantaranya keterbatasan jumlah dana dari pusat pemerintah dan banyaknya jumlah jalan yang rusak oleh karena itu perlu dilakukan penelitian untuk menentukan prioritas perbaikan jalan dengan memperhatikan kriteria kriteria yang ada diantaranya panjang ruas jalan lebar ruas jalan panjang tiap kondisi baik sedang rusak ringan dan rusak berat dalam penelitian ini dilakukan penggabungan dua metode yaitu fuzzy c means fcm dan metode simple multi attribute rating technique smart metode fcm adalah metode yang mampu mengelompokkan data berdasarkan karakteristik yang dimilikinya dan smart merupakan metode yang mampu menyelesaikan masalah dengan multikriteria dengan penggabungan dua metode pada penentuan prioritas perbaikan jalan menghasilkan tingkat akurasi sebesar nilai akurasi ini diperoleh dengan cara menganalisa tingkat persamaan hasil perhitungan yang dilakukan oleh orang ahli di dinas pekerjaan umum dan bina marga kota surabaya terhadap sistem yang kita buat pembuatan spk ini memiliki tingkat kesesuaian seperti apa yang diinginkan oleh user pengguna sebesar berdasarkan kuesioner terhadap responden,Teknik Informatika,komputasi,"['penentuan', 'prioritas', 'perbaikan', 'jalan', 'metode', 'fuzzy', 'c', 'means', 'simple', 'multi', 'attribute', 'rating', 'technique', 'smart', 'studi', 'dinas', 'pekerjaan', 'penataan', 'ruang', 'pupr', 'kabupaten', 'bangkalan', 'jawa', 'timur']",dinas kerja tata ruang pupr kabupaten bangkal bertanggungjawab baik rusa jalan tingkat kabupaten peganya kendala batas dana pusat perintah banyak jalan rusak teliti tentu prioritas baik jalan perhati kriteria kriteria ruas jalan lebar ruas jalan kondisi rusak ringan rusak berat teliti gabung metode fuzzy c means fcm metode simple multi attribute rating technique smart metode fcm metode kelompok data dasar karakteristik milik smart metode selesai multikriteria gabung metode tentu prioritas baik jalan hasil tingkat akurasi nilai akurasi oleh menganalisa tingkat sama hasil hitung orang ahli dinas kerja bina marga kota surabaya sistem buat spk milik tingkat sesuai user guna dasar kuesioner responden
670,140411100093,klasifikasi berita palsu pada berita online bahasa indonesia menggunakan metode support vector machine dan naã x f ve bayes,penyebaran berita palsu atau berita hoax saat ini sudah semakin tak terbendung pesatnya pertumbuhan website yang tidak terverifikasi semakin memperburuk masalah ini untuk itu perlu adanya sebuah sistem yang dapat melakukan klasifikasi berita berdasarkan teks yang dapat menjadi media penyaring berita berita tersebut salah satu metode yang paling sering digunakan ialah metode naãve bayes yang diketahui mampu memberikan hasil terbaik untuk klasifikasi berita palsu secara umum namun masih lemah untuk klasifikasi berita dengan topik tertentu untuk mengatasi kekurangan tersebut pada penelitian ini sistem yang dibuat untuk melakukan klasifikasi terhadap topik berita terlebih dahulu menggunakan metode support vector machine metode svm dipilih karena sudah terbukti memiliki akurasi tinggi untuk klasifikasi berita berbahasa indonesia kemudian untuk menambah akurasi hasil klasifikasi ini digunakan pula gabungan tf idf dan mutual information sebagai penyeleksi fitur hasil pengukuran performa penggunaan metode svm dan naive bayes untuk klasifikasi berita palsu atau hoax dengan tiga kategori yang telah ditentukan yakni kesehatan dan maka politik serta tokoh memperoleh nilai rata rata akurasi precission dan recall ,Teknik Informatika,PBA,"['klasifikasi', 'berita', 'palsu', 'berita', 'online', 'bahasa', 'indonesia', 'metode', 'support', 'vector', 'machine', 'naã', 'x', 'f', 'bayes']",sebar berita palsu berita hoax bendung pesat tumbuh website verifikasi buruk sistem klasifikasi berita dasar teks media nyaring berita berita salah metode metode na ve bayes hasil baik klasifikasi berita palsu lemah klasifikasi berita topik atas kurang teliti sistem klasifikasi topik berita metode support vector machine metode svm pilih bukti milik akurasi klasifikasi berita bahasa indonesia tambah akurasi hasil klasifikasi gabung tf idf mutual information seleksi fitur hasil ukur performa guna metode svm naive bayes klasifikasi berita palsu hoax kategori tentu sehat politik tokoh oleh nilai akurasi precission recall
671,120411100018,penerapan metode ekstraksi ciri color moments dan color co occurrence matrix,proses pencarian informasi gambar berdasarkan text tidaklah effisien untuk mengefisienkan pencarian gambar dapat menggunakan query gambar content based image penelitian ini menggunakan dua metode ekstrasi ciri warna yaitu metode color moments dan color co occurrence matrix sedangkan untuk perhitungan kemiripan query gambar dengan gambar di database menggunakan euclidean distance diukur tingkat akurasi menggunakan precission dan recall dataset yang digunakan pada penelitian ini yaitu dataset wang dengan jumlah citra dataset tersebut dibagi menjadi bagian yaitu citra sebagai data testing dan citra sebagai data training pada penelitian ini dilakukan kali skenario uji coba yaitu hanya dengan color moments color co occurrence matrix dan penggabungan antara color moments dan color co occurrence matrix pada penelitian ini di dapatkan nilai akurasi tertinggi adalah dengan penggabungan ekstraksi ciri dengan menggunakan color moments dan color co occurrence matrix mendapatkan nilai precision sebesar dan nilai recall sebesar kata kunci content based image retrieval cbir color moments color co occurrence matrix ccm euclidean distance precision recall,Teknik Informatika,komputasi,"['penerapan', 'metode', 'ekstraksi', 'ciri', 'color', 'moments', 'color', 'co', 'occurrence', 'matrix']",proses cari informasi gambar dasar text effisien efisien cari gambar query gambar content based image teliti metode ekstrasi ciri warna metode color moments color co occurrence matrix hitung mirip query gambar gambar database euclidean distance ukur tingkat akurasi precission recall dataset teliti dataset wang citra dataset bagi citra data testing citra data training teliti kali skenario uji coba color moments color co occurrence matrix gabung color moments color co occurrence matrix teliti dapat nilai akurasi tinggi gabung ekstraksi ciri color moments color co occurrence matrix nilai precision nilai recall kunci content based image retrieval cbir color moments color co occurrence matrix ccm euclidean distance precision recall
672,140411100075,estimasi bobot kambing menggunakan blob detection,kambing adalah salah satu hewan ternak yang dimanfaatkan oleh manusia salah satunya adalah untuk dijadikan hewan ternak untuk diambil dagingnya penentuan harga kambing pada umumnya berdasarkan kesepakatan tawar menawar antara penjual dan pembeli bukan berdasarkan bobot dan jenis kambing harga yang di sepakati biasanya menggunakan perhitungan kasar untuk mengukur bobot hewan ternak dapat menggunakan timbangan konvensional cara lain dapat menggunakan rumus lambourne untuk mengetahui bobot estimasi hewan ternak oleh karena itu untuk mempermudah dalam mengukur bobot kambing di butuhkan suatu sistem yang mampu mengestimasi bobot kambing yang lebih efisien pada penelitian kali ini metode yang digunakan adalah blob binary large object jumlah data yang digunakan adalah data kambing dengan jarak pengambilan citra yaitu cm cm dan cm tujuan dari penelitian ini untuk memberikan manfaat bagi kedua pihak baik penjual maupun pembeli dalam menentukan bobot kambing yang digunakan untuk menentukan perkiraan harga kambing yang sesuai hasil pengujian mann whitney test pada skenario i terdapat perbedaan signifikan sebesar pada uji panjang badan dan hasil pengujian akurasi menggunakan rmse root mean squere error yang terbaik adalah pada skenario iii sebesar karena nilainya paling rendah diantara skenario uji coba,Teknik Informatika,komputasi,"['estimasi', 'bobot', 'kambing', 'blob', 'detection']",kambing salah hewan ternak manfaat manusia salah satu jadi hewan ternak ambil daging tentu harga kambing dasar sepakat tawar tawar jual beli dasar bobot jenis kambing harga sepakat hitung kasar ukur bobot hewan ternak timbang konvensional rumus lambourne bobot estimasi hewan ternak mudah ukur bobot kambing butuh sistem estimasi bobot kambing efisien teliti kali metode blob binary large object data data kambing jarak ambil citra cm cm cm tuju teliti manfaat jual beli tentu bobot kambing tentu kira harga kambing sesuai hasil uji mann whitney test skenario beda signifikan uji badan hasil uji akurasi rmse root mean squere error baik skenario iii nilai rendah skenario uji coba
673,140411100056,kombinasi antara term weighting dengan integrated color and intensity co occurence matrix untuk dua lapis temu kembali citra pada media sosial twitter,content based image retrieval cbir ialah salah satu teknik yang digunakan untuk melakukan pencarian citra berbasis isi meskipun hasil pencarian dari cbir relevan dengan query yang diberikan oleh user tetapi terkadang hasilnya tidak seperti yang diinginkan oleh user sehingga untuk mengatasi permasalahan tersebut dalam penelitian ini akan digunakan dua lapis sistem temu kembali yang mengkombinasikan text retrieval dengan model vector space model vsm dan pembobotan menggunakan term frequency inverse document frequency tf idf dikombinasikan dengan cbir yang menggunakan integrated color and intensity co occurence matrix icicm sebagai metode feature extraction untuk citra feature yang digunakan pada icicm ialah tekstur dan warna yang merupakan feature tingkat rendah yang sering digunakan untuk klasifikasi citra dan retrieval tujuan dari penelitian ini ialah mengkombinasikan dua lapis sistem temu kembali yaitu text dan content based untuk mendapatkan hasil retrieval yang lebih baik data yang digunakan dalam penelitian ini berasal dari media sosial twitter dengan query teks berupa â x x c wisata maduraâ x x d hasil yang didapat dari penelitian ini adalah dengan menggunakan kombinasi text based dengan content based dapat meningkatkan precision dan recall hasil retrieval meskipun tanpa melakukan pencarian dalam seluruh dataset hasil yang yang didapatkan pada penelitian ini adalah dengan menggunakan kombinasi antara text based dengan content based hasilnya lebih baik dibandingkan dengan menggunakan text based saja yaitu dengan kenaikan sebesar untuk precision dan dengan recall yang sama sedangkan dengan menggunakan kombinasi antara text based dengan content based hasilnya lebih baik dibandingkan dengan menggunakan content based saja yaitu dengan kenaikan sebesar untuk precision dan dengan recall sebesar ,Teknik Informatika,komputasi,"['kombinasi', 'term', 'weighting', 'integrated', 'color', 'intensity', 'co', 'occurence', 'matrix', 'lapis', 'temu', 'citra', 'media', 'sosial', 'twitter']",content based image retrieval cbir salah teknik cari citra bas isi hasil cari cbir relevan query user terkadang hasil user atas masalah teliti lapis sistem temu kombinasi text retrieval model vector space model vsm bobot term frequency inverse document frequency tf idf kombinasi cbir integrated color intensity co occurence matrix icicm metode feature extraction citra feature icicm tekstur warna feature tingkat rendah klasifikasi citra retrieval tuju teliti kombinasi lapis sistem temu text content based hasil retrieval data teliti asal media sosial twitter query teks x x c wisata madura x x hasil teliti kombinasi text based content based tingkat precision recall hasil retrieval cari dataset hasil dapat teliti kombinasi text based content based hasil banding text based naik precision recall kombinasi text based content based hasil banding content based naik precision recall
677,130411100015,penerapan arsitektur model view controller pada managementinventory logisticrumah sakit studi kasus rsud dr h slamet martodirdjo pamekasan,sistem pengendalian persediaan barang inventory logistic merupakan suatu sistem untuk mengetahui stock opname persediaan barang pada suatu tempat karena terdapat beberapa masalah yaitu adanya kesulitan dalam mengetahui informasi permintaan penerimaan pemakaian dan stok barang habis pakai bhp hal ini disebabkan data belum tersimpan dalam file yang baik dan pengelolaan data persediaan bhp masih dilakukan secara manual kartu persediaan barang dalam proses persedian barang di gudang menjadi single user dalam melakukan stock opname persediaan bhp tidak dapat digunakan untuk multiusers sehingga bagian pelaya dan kepala logistik tidak dapat langsung bisa mengakses laporan stock opname bhp permasalahan seperti ini memerlukan sebuah sistem yang terkomputerisasi dan berbasis web metodologi pengembangan sistem yang digunakan dalam penelitian ini adalah dengan metode waterfall siklus air terjun yang meliputi analisa dan rekayasa sistem analisis kebutuhan perancangan pemrograman pengujian dan pemeliharaan sistem manajemen inventory logistic telah dirasa tepat hal ini dapat dilihat pada kepuasan pengguna dengan nilai survei rata rata adalah sebesar dan uji coba sistem yang dapat berjalan dengan baik aplikasi ini secara signifikan dapat menyederhanakan alur kerja distribusi barang dan pembuatan laporan distribusi barang di lingkungan rsud dr h slamet martodirdjo kata kunci inventory stock opname bhp barang habis pakai,Teknik Informatika,RPL,"['penerapan', 'arsitektur', 'model', 'view', 'controller', 'managementinventory', 'logisticrumah', 'sakit', 'studi', 'rsud', 'dr', 'h', 'slamet', 'martodirdjo', 'pamekasan']",sistem kendali sedia barang inventory logistic sistem stock opname sedia barang sulit informasi minta terima pakai stok barang habis pakai bhp sebab data simpan file kelola data sedia bhp manual kartu sedia barang proses dian barang gudang single user stock opname sedia bhp multiusers pelaya kepala logistik langsung akses lapor stock opname bhp masalah sistem komputerisasi bas web metodologi kembang sistem teliti metode waterfall siklus air terjun liput analisa rekayasa sistem analisis butuh ancang pemrograman uji pelihara sistem manajemen inventory logistic rasa puas guna nilai survei uji coba sistem jalan aplikasi signifikan sederhana alur kerja distribusi barang buat lapor distribusi barang lingkung rsud dr h slamet martodirdjo kunci inventory stock opname bhp barang habis pakai
678,140411100097,segmentasi obyek dengan background dinamis menggunakan metode fuzzy partitions fuzzy interpolations,segmentasi citra merupakan tahapan terpenting dalam memperbaiki pengenalan pola sampai saat ini belum ada metode segmentasi yang optimal untuk citra dengan background dinamis segmentasi bertujuan untuk membagi prosedur citra menjadi beberapa bagian pokok penyusun citra dalam penelitian ini segmentasi hanya akan membagi dua bagian dari pada citra yakni bagian obyek utama dan background dataset yang digunakan dalam penelitian ini menggunakan dataset fish dilakukan preprocessingterlebih dahulu dengan metode histogram equalization algoritma segmentasi citra yang akan digunakan pada penelitian ini yakni dengan metode fuzzy partitions dan fuzzy partitions metode fuzzy partitions digunakan untuk proses segmentasi dengan membagi partisi pada citra fuzzy interpolations untuk memperbaiki kualitas hasil dari segmentasi obyek utama dari suatu background setelahdilakukan penelitian segmentasi obyek dengan background dinamis dalam penelitian ini menunjukkan nilai akurasi dengan menggunakan metode fuzzy partitions dan fuzzy interpolations,Teknik Informatika,komputasi,"['segmentasi', 'obyek', 'background', 'dinamis', 'metode', 'fuzzy', 'partitions', 'fuzzy', 'interpolations']",segmentasi citra tahap penting baik kenal pola metode segmentasi optimal citra background dinamis segmentasi tuju bagi prosedur citra pokok susun citra teliti segmentasi bagi citra obyek utama background dataset teliti dataset fish preprocessingterlebih metode histogram equalization algoritma segmentasi citra teliti metode fuzzy partitions fuzzy partitions metode fuzzy partitions proses segmentasi bagi partisi citra fuzzy interpolations baik kualitas hasil segmentasi obyek utama background setelahdilakukan teliti segmentasi obyek background dinamis teliti nilai akurasi metode fuzzy partitions fuzzy interpolations
679,130411100006,sistem rekomendasi ukuran pakaian pada aplikasi ruang ganti virtual berdasarkan skeleton tracking dan rigging,bisnis pakaian di era modern ini berkembang seiring dengan perkembangan teknologi terlihat dari banyaknya pusat perbelanjaan yang dimana di dalamnya terdapat beberapa toko pakaian banyaknya toko pakaian yang ada membuat para pemilik toko bersaing memberikan inovasi yang bisa menarik minat calon pembeli untuk membeli produk mereka misalkan memberikan promo atau potongan harga agar calon pembeli tertarik semakin banyak calon pembeli yang tertarik dan berkunjung untuk mencoba pakaian bisa menyebabkan antrian pada ruang ganti yang biasanya dalam jumlah terbatas oleh karena itu teknologi pada sensor kinect dan augmented reality menjadi salah satu solusi tepat untuk mengatasi permasalahan tersebut dengan penggunaan sensor kinect dapat diukur estimasi ukuran lebar punggung manusia yang dapat dijadikan acuan dalam memilih ukuran baju yang sesuai sedangkan melalui teknologi augmented reality pakaian direpresentasikan menjadi obyek virtual yang dapat ditambahkan ke tubuh pengguna tanpa harus mencoba pakaian secara langsung dari hasil penelitian ini akurasi rata rata dari sistem untuk merekomendasikan pakaian sebesar sedangkan sistem akan optimal dalam memberikan rekomendasi sebesar pada ketinggian kinect cm dan jarak kinect dengan user cm cm dan cm survei user experience dengan skala likert berada pada angka yang menunjukkan bahwa pengguna puas dengan hasil dari penelitian ini,Teknik Informatika,komputasi,"['sistem', 'rekomendasi', 'ukuran', 'pakaian', 'aplikasi', 'ruang', 'ganti', 'virtual', 'berdasarkan', 'skeleton', 'tracking', 'rigging']",bisnis pakai era modern kembang iring kembang teknologi banyak pusat belanja mana dalam toko pakai banyak toko pakai milik toko saing inovasi tarik minat calon beli beli produk promo potong harga calon beli tarik calon beli tarik kunjung coba pakai sebab antri ruang ganti batas teknologi sensor kinect augmented reality salah solusi atas masalah guna sensor kinect ukur estimasi ukur lebar punggung manusia jadi acu pilih ukur baju sesuai teknologi augmented reality pakai representasi obyek virtual tubuh guna coba pakai langsung hasil teliti akurasi sistem rekomendasi pakai sistem optimal rekomendasi tinggi kinect cm jarak kinect user cm cm cm survei user experience skala likert angka guna puas hasil teliti
680,130411100010,penerapan metode fuzzy c mean clustering untuk pengelompokan data usaha mikro,di dinas koperasi dan umkm kabupaten bangkalan mempunyai banyak data diantaranya data aset data omset jumlah tenaga kerja jenis kegiatan usaha nama pemilik usaha dan tahun berdiri usaha tersebut dengan nilai yang berbeda dari permsalahan tersebut untuk memperoleh hasil pengelompokkan data usaha mikro yang tepat maka di perlukan adanya sebuah clustering dengan menggunakan metode fuzzy c means tujuan dari penelitian ini adalah mengelompokkan data usaha mikro berdasarkan data aset omset dan jumlah tenaga kerja pada proses pengujian digunakan data usaha mikro hasil dari penelitian menunjukkan bahwa clustering berdasarkan metode fuzzy c means mendapatkan cluster dengan nilai sillhoutte kata kunci clustering fuzzy c mean clustering usaha mikro,Teknik Informatika,komputasi,"['penerapan', 'metode', 'fuzzy', 'c', 'mean', 'clustering', 'pengelompokan', 'data', 'usaha', 'mikro']",dinas koperasi umkm kabupaten bangkal data data aset data omset tenaga kerja jenis giat usaha nama milik usaha diri usaha nilai beda permsalahan oleh hasil kelompok data usaha mikro perlu clustering metode fuzzy c means tuju teliti kelompok data usaha mikro dasar data aset omset tenaga kerja proses uji data usaha mikro hasil teliti clustering dasar metode fuzzy c means cluster nilai sillhoutte kunci clustering fuzzy c mean clustering usaha mikro
681,130411100091,sistem pendukung keputusan pemlihan anggota tni terbaik dengan menggunakan metode sistem multi attribute rating technique smart,kata proses penilaian anggota tni yang ada di lanal batuporon pada saat ini masih menggunakan cara manual yang mana proses penilaian tersebut masih cukup lambat dan kurang modern oleh karena itu dibutuhkan sebuah aplikasi sistem pendukung keputusan penilaian anggota tni terbaik dengan menggunakan metode sistem multi attribute rating technique smart dengan menggunakan metode tersebut terdapat beberapa keuntungan yaitu dari pembobotan kriteria dapat diubah sehingga jika terdapat penambahan kriteria dapat menambah bobot sesuai dengan tingkatan kriteria untuk diberi bobot selain itu dengan adanya aplikasi berbasis web ini mempunyai keuntungan yang lain penilaian tanpa harus menunggu lama dikarenakan menggunakan proses manual yang mana pada saat proses perangkingan tanpa harus mencari nilai yang tertinggi secara manual namun rangking hasil penilaian tersebut dapat langsung meranking sendiri sesuai dengan nilai akhir yang tertinggi serta dapat mempercepat proses cara manual kunci proses penilaian tni smart aplikasi berbasis web,Teknik Informatika,komputasi,"['sistem', 'pendukung', 'keputusan', 'pemlihan', 'anggota', 'tni', 'terbaik', 'metode', 'sistem', 'multi', 'attribute', 'rating', 'technique', 'smart']",proses nilai anggota tni lanal batuporon manual proses nilai lambat modern butuh aplikasi sistem dukung putus nilai anggota tni baik metode sistem multi attribute rating technique smart metode untung bobot kriteria ubah tambah kriteria tambah bobot sesuai tingkat kriteria bobot aplikasi bas web untung nilai tunggu proses manual proses rangking cari nilai tinggi manual rangking hasil nilai langsung meranking sesuai nilai tinggi cepat proses manual kunci proses nilai tni smart aplikasi bas web
682,130411100109,penerapan metode trend projection untuk peramalan tindakan kejahatan di kabupaten sumenepthe implementation of trend projection method to forcest criminal activity in sumenep district,tindak kejahatan dapat terjadi setiap hari bisa berupa kejahatan ringan dan berat berdasarkan penelitian yang telah dilakukan pihak kepolisian selama ini hanya melakukan proses pencatatan laporan tindak kejahatan tanpa ada proses pengolahan data lebih lanjut untuk mendapatkan solusi yang bermanfaat dalam peggulangan tindak kejahatan dan mencegah tindak kejahatan salah satu metode peramalan yang dapat digunakan untuk mengolah data tindak kejahatan agar menghasilkan prediksi tindak kejahatan sehingga bisa digunakan oleh pihak kepolisian untuk sarana peggulangan kejahatan salah satu metode peramalan yang digunakan adalah metode trend projection metode ini mencocokkan garis trend ke rangkaian data historis kemudian diproyeksikan ke masa depan dengan periode waktu metode ini membutuhkan informasi data tahun tahun sebelumnya sehingga pada penelitian ini mengambil data tahun sebelumnya dengan metode peramalan ini diperoleh hasil peramalan nilai tindakan kejahatan hampir mendekati dengan data sebenarnya meskipun beberapa periode bulan menunjukkan perbedaan yang sangat jauh dari hasil pengujian sistem yang dikenakan pada kecamatan untuk pencurian kendaraan bermotor diperoleh nilai akurasi mencapai kecamatan untuk pencurian barang diperoleh nilai akurasi mencapai dan kecamatan untuk pencurian hewan diperoleh nilai akurasi mencapai kata kunci peramalan trend projection tindak kejahatan,Teknik Informatika,komputasi,"['penerapan', 'metode', 'trend', 'projection', 'peramalan', 'tindakan', 'kejahatan', 'kabupaten', 'sumenepthe', 'implementation', 'trend', 'projection', 'method', 'forcest', 'criminal', 'activity', 'sumenep', 'district']",tindak jahat jahat ringan berat dasar teliti polisi proses catat lapor tindak jahat proses olah data solusi manfaat peggulangan tindak jahat cegah tindak jahat salah metode amal olah data tindak jahat hasil prediksi tindak jahat polisi sarana peggulangan jahat salah metode amal metode trend projection metode cocok garis trend rangkai data historis proyeksi periode metode butuh informasi data teliti ambil data metode amal oleh hasil amal nilai tindak jahat dekat data periode beda hasil uji sistem kena camat curi kendara motor oleh nilai akurasi capai camat curi barang oleh nilai akurasi capai camat curi hewan oleh nilai akurasi capai kunci amal trend projection tindak jahat
