NPM,Judul,Abstrak,Prodi,Label
140411100054,"PERTANIAN MODERN DENGAN INTERNET OF THINGS(IOT) UNTUK MONITORING KONDISI LINGKUNGAN(Studi Kasus : UPT Pengembangan Agribisnis Tanaman Pangandan Hortikultura Lebo, Sidoarjo)","Pada pertanian modern sistem pengolahan tumbuh kembangtanaman menjadi hal yang lebih diprioritaskan yang bertujuan untukmendapatkan hasil tumbuhan yang berkualitas seperti halnya pengolahantanaman dalam greenhouse. Pengendalian lingkungan dalam greenhousepenting dilakukan yang mana disesuaikan dengan kasus yang terjadi diUPT pengembangan agribisnis tanaman pangan dan holikultura LeboSidoarjo yang memiliki greenhouse dengan lebar 40 meter, panjang 80meter dan tinggi 16 meter. Selain itu varietas melon yang di tanam dalamgreenhouse tersebut memerlukan suhu 25-30Â°C dan kelembaban berkisar70% sampai 80%. Dengan kondisi seperti itu maka suhu dan kelembabandalam ruangan harus di jaga kestabilannya. Masalah-masalah tersebutdiselesaikan dengan memanfaatkan Internet of Things (IoT) berbasisaplikasi android dengan pengambilan data melalui sensor mikrokontrolerArduino sehingga dapat mempermudah pertani dalam melakukanmonitoring suhu dan kelembaban ruangan greenhouse secara realtimedari jarak jauh. Dari pengujian yang telah dilakukan dihasilkan RootMean Square Error (RMSE) suhu sebesar 2.93 dan kelembaban sebesar11.67. Sedangkan pengujian pada tanaman yang belum berbuah diperolehhasil suhu sebesar 2.92 dan kelembaban sebesar 13.17. sedangkan padatanaman yang sudah berbuah dan diperoleh hasil suhu sebesar 2.97 dankelembaban sebesar 8.23. Sedangkan pengujian yang telah dilakukanpada tanaman pagi hari diperoleh suhu sebesar 3.32 dan kelembabansebesar 12.43. Sedangkan pengujian pada siang hari diperoleh hasil suhusebesar 2.18 dan kelembaban sebesar 10.35. Dari hasil tersebut dapatdisimpulkan bahwa Root Mean Square Error (RMSE) yang lebih kecildikatakan lebih akurat dari pada hasil lebih besar.Kata Kunci: Petanian, Greenhouse, Internet of Things (IoT),Mikrokontroller Arduino, Root Mean Square Error (RMSE).",Teknik Informatika,
140411100088,SISTEM REKOMENDASI MENU MAKANAN MENGGUNAKAN SVD (SINGULAR VALUE DECOMPOSITION) PADA APLIKASI RESTORAN,"Menu merupakan sebuah daftar makanan yang telah dilengkapi dengan harga masing-masing, yang disediakan dan ditampilkan untuk menarik pelanggan serta memberikan nilai terhadap makanan yang ditawarkan. Pemesanan menu makanan terkadang mengalami kendala dengan kurangnya pelayanan dalam proses pemesanan karena kondisi restoran yang ramai. Selain itu ada lagi permasalahan yang dihadapi pelanggan ketika terkadang malas untuk melihat daftar menu yang telalu banyak sehingga pelanggan hanya memesan menu yang sudah biasa pelanggan dipesan dan sulitnya karyawan dalam mencatat menu pesanan dari pelanggan apabila pesanan pelanggan banyak karena kondisi restoran yang ramai. Maka dari itu dibutuhkan sistem restoran yang dapat menangani permasalahan berkaitan dengan proses pemesanan dan juga rekomendasi pemilihan menu makanan. Hasil dari implementasi metode Singular Value Decomposition untuk rekomendasi menu makanan, menghasilkan nilai akurasi dengan hasil perhitungan F1-Score sebesar 16,66% berdasarkan pengujian data dengan reduksi yang dilakukan sebanyak Â¼ dari masing-masing matrik.",Teknik Informatika,komputasi
130411100114,SISTEM PAKAR DIAGNOSA PENYAKIT DEMAM BERDARAH DAN DEMAM TYPHOID PADA BALITA METODE DEMSPTER SHAFER,"Demam Berdarah merupakan penyakit  yang di sebabkan oleh virus dengue, yang masuk kedalam tubuh manusia melalui gigitan nyamuk Aedes aegypti. Demam tifus merupakan penyakit yang timbul karena infeksi pada usus halus dan terkadang juga terjadi pada aliran darah yang disebabkan oleh Salmonella Typhil A,B dan C. yang masuk melalui saluran pencernaan. Kurangnya kepekaan orang tua terhadap gejala penyakit ini membuat orang tua mengalami kekahawatiran tersendiri, apabila terjadi gangguan kesehatan terhadap balita. Mereka lebih mempercayakannya kepada pakar, tanpa memperdulikan gangguan tersebut masih dalam tingkat rendah atau kronis. Namun dengan kemudahan adanya pakar terkadang terdapat kelemahan seperti jam praktek yang terbatas dan banyaknya pasien yang menyebabkan antrian. Sehingga dari permasalahan tersebut muncullah penelitian untuk membuat sebuah sistem pakar untuk mendiagnosa penyakit demam berdarah dan demam tifus menggunakan metode Dempster Shafer dimana metode ini merupakan penalaran non monotonis yang digunakan untuk mencari ketidak konsistenan akbiat adanya penambahan maupun pengurangan fakta baru yang akan merubah aturan yang ada, sehingga pada penelitian ini didapatkan kesimpulan akurasi sistem sebesar 93%.",Teknik Informatika,komputasi
140411100041,DETEKSI TEKS PADA SCENE TEXT IMAGE MENGGUNAKAN METODE DISCRETE SINE TRANSFORM,"Deteksi teks adalah proses mendeteksi teks yang ada dalam gambar, diikuti dengan mengelilinginya dengan kotak pembatas persegi panjang. Deteksi teks dapat dilakukan menggunakan teknik berbasis gambar atau teknik berbasis frekuensi. Banyak aplikasi membutuhkan deteksi teks pada gambar mulai dari deteksi otomatis rambu-rambu lalu lintas yang membantu dalam system transportasi, membantu orang tunanetra dan lain-lain. Pada penelitian ini data yang digunakan merupakan dataset focused Scene Text dengan gambar yang digunakan ukuran 640 x 480 pixel dengan format .jpg. Metode yang digunakan untuk mendeteksi teks pada gambar adalah Fast Fourier Transform (FFT) penggunaan metode fast fourier transform bertujuan meminimalkan kebutuhan memori pada citra digital, dan sejauh mana tingkat penurunan kualitas sebuah citra digital dan ukuran filenya jika dikenakan sebuah proses kompresi menggunakan metode FFT. Hasil rata-rata penelitian ini adalah precision adalah 0.44, recall 0.95 dan f1 score 0.55.",Teknik Informatika,PBA
140411100017,SISTEM REKOMENDASI RUMAH KOST MENGGUNAKAN METODE K-MEANS CLUSTERING BERBASIS MOBILE  ,"Universitas Trunojoyo Madura merupakan salah satu universitas negeri yang banyak diminati mahasiswa untuk melanjutkan studi mereka ke tahap sarjana. Kebanyakan mahasiswa baru berasal dari luar kota, sehingga belum mengenal daerah sekitar Universitas Trunojoyo Madura. Seiring bertambahnya mahasiswa pendatang baru tersebut menyebabkan kebutuhan rumah kost meningkat, oleh karena itu dibutuhkannya sebuah sistem rekomendasi rumah kost untuk mempermudah mahasiswa dalam menentukan pilihan sesuai kebutuhan mereka. Sistem rekomendasi yang akan diusulkan pada penelitian ini ialah menggunakan metode k-means clustering untuk mengelompokkan data menjadi beberapa kelompok yang berbeda. Selain menggunakan metode k-means clustering, sistem rekomendasi menyediakan sistem berbasis mobile yang didukung dengan google maps untuk mempermudah mahasiswa pendatang baru mengetahui lokasi sekitar Universitas Trunojoyo Madura. Penelitan ini diharapkan dapat merekomendasikan beberapa item kepada mahasiswa yaitu item rumah kost dengan beberapa parameter seperti harga kost, jenis kost, kamar mandi dalam, kamar mandi luar, kulkas, dapur, tv, kipas angina, gratis wi-fi, gratis listrik dan jarak kost ke Universitas Trunojoyo Madura. Berdasarkan hasil implementasi metode K-means Clustering untuk rekomendasi rumah kost diperoleh akurasi persentase pengujian system(P) didapatkan 81.67%, sedangkan persentase pengujian akurasi(Q) didapatkan 79.53 %. Dengan begitu metode k-means clustering telah memberikan tingkat akurasi yang cukup tinggi dan layak untuk diaplikasikan.Kata kunci: Rumah Kost, Sistem Rekomendasi, K-means Clustering, Mobile ",Teknik Informatika,komputasi
140411100010,Sistem Rekomendasi Dengan Menggunakan Metode K-means Clustering dan Item-Based Collaborative Filtering,"Sistem rekomendasi adalah sistem yang digunakan untuk merekomendasikan sesuatu item, misalnya merekomendasikan film. Banyaknya informasi film di internet membuat kita kesulitan dalam memilih film yang sesuai dengan selera. Untuk itu sistem rekomendasi film ini dibutuhkan oleh masyarakat. Sistem rekomendasi ini membutuhkan data  rating dari movielens. Pemilihan metode sangat mempengaruhi keberhasilan sistem. Semakin akurat sistem yang dibuat maka semakin bagus. Metode yang populer saat ini adalah collaborative filtering khususnya metode collaborative filtering tradisional. Namun metode ini memiliki masalah skalabilitas sehingga untuk mengatasinya perlu ditambahkan metode clustering. Pada penelitian  sebelumnya ada yang menggunakan metode k-means clustering dan user-based collaborative filtering. Collaborative filtering terdiri dari user-based dan item-based collaborative filtering. Pada penelitian lain menyebutkan bahwa metode item-based lebih akurat daripada metode  user-based collaborative filtering. Untuk itu pada penelitian ini menggunakan metode k-means clustering dan item-based collaborative filtering. Hasil dari uji coba yang dilakukan menunjukkan bahwa metode pada penelitin ini lebih akurat daripada user-based dan item-based collaborative filtering. Presentase kenaikan akurasi metode yang diteliti dengan user-based adalah 113% sedangkan bila dibandingkan dengan item-based collaborative filtering kenaikan akurasinya adalah 168%. Metode yang diteliti juga lebih  akurat dibandingkan metode gabungan user clustering dan user-based collaborative filtering dengan kenaikan akurasi sebesar 27%.Kata kunci: Film, Sistem Rekomendasi, Item Clustering, Item-Based Collaborative Filtering.",Teknik Informatika,komputasi
140411100111,Lokalisasi Teks pada Scene Text Image Menggunakan Directional Discrete Cosine Transform (DDCT),"Teks sering dijumpai di berbagai tempat seperti nama jalan, nama toko, spanduk, penunjuk jalan, peringatan, dan lain sebagainya. Deteksi teks terbagi menjadi tiga pendekatan yaitu pendekatan tekstur, pendekatan edge, dan pendekatan connected component. Pendekatan tekstur dapat mendeteksi teks dengan baik, namun membutuhkan data training yang banyak. Lokalisasi teks merupakan langkah dasar dalam banyak aplikasi komputer termasuk video Optical Character Recognition (OCR), untuk memahami konten video, dan lain-lain. Penelitian ini bertujuan untuk melokalisasi teks pada gambar.  Metode yang digunakan dalam penelitian ini adalah Directional Discrete Cosine Transform (DDCT) dan connected component. Dataset yang digunakan adalah dataset Focused Scene Text Robust Reading Competition ICDAR2013 yang memiliki jumlah data sebanyak 233 pada data test. Hasil yang didapatkan dengan nilai rata-rata dari penelitian ini adalah precision 0.36, recall 0.91 dan f1 score 0.45. Nilai precision lebih rendah karena banyak komponen bukan teks ikut terlokalisasi. Sedangkan nilai recall lebih tinggi dan banyak teks yang terlokalisasi. Kata Kunci: Teks, Gambar, Scene Text Image, Directional Discrete Cosine Transform (DDCT)",Teknik Informatika,PBA
170411200130,Penerapan Simple Additive Weighting Untuk Menentukan Tipe Kecerdasan Anak Berdasarkan Multiple Intelligences,"Kecerdasan anak terkadang tidak disadari oleh orang tua. Pemberian pola belajar yang tidak sesuai dengan bakat mereka dapat menjadi beban dalam menjalankan pendidikan. Maka dari itu orang tua perlu mengetahui tipe kecerdasan anak mereka agar dapat mengembangkan bakat anak secara maksimal. Pada penelitian ini, metode Simple Additive Weighting (SAW) digunakan untuk membantu menentukan tipe kecerdasan pada anak berdasarkan 8 macam Multiple Intelligences menurut Dr. Howard Gardner yakni : kecerdasan linguistik (bahasa), kecerdasan logika (matematika), kecerdasan visual spasial (imajinasi), kecerdasan musical (musik), kecerdasan kinestik (otak dan tubuh), kecerdasan interpersonal (antara pribadi), kecerdasan intrapersonal (intropeksi) dan kecerdasan naturalis (alami). Hasil dari penelitian ini, nilai akurasi dari 38 siswa yang telah melakukan tes tipe kecerdasan menggunakan metode SAW adalah 92,10%. Penyebab hasil akurasi tidak sampai 100% adalah tidak konsistennya siswa dalam menjawab pertanyaan pada tes manual dan sistem saat melakukan tes. ",Teknik Informatika,komputasi
170411200137,SISTEM REKOMENDASI KULINER MENGGUNAKAN METODE TECHNIQUE FOR ORDER PREFERENCE BY SIMILARITY TO IDEAL SOLUTION DI PULAU MADURA,"Pulau madura terletak di ujung timur pulau Jawa ini memiliki empat kabupaten dimana setiap kabupaten memiliki kuliner khas. Hal ini menarik perhatian bagi para wisatawan untuk mencicipi kuliner di pulau Madura. Tetapi terbatasnya waktu untuk berkunjung ke tempat kuliner, para wisatawan membutuhkan rekomendasi kuliner yang sesuai kriteria. Hal ini menjadi tujuan penelitian untuk membuat sistem rekomendasi kuliner di Pulau Madura yang cepat dan tepat. Penelitian ini menggunakan Metode TOPSIS, metode ini dipilih karena sederhana dan mudah di pahami. Kriteria penilaian yang digunakan adalah harga, variasi menu, waktu operasional, jarak dan lama penyajian. Pembobotan penilaian tersebut mencukup angka dari 1 sampai 5 dimana angka 5 adalah nilai terbesar. Hasil dari penelitian ini, nilai uji akurasi metode TOPSIS menggunakan precision sebesar  11,875%, recall sebesar  62,5% dan uji kelayakan sistem rekomendasi kuliner sebesar 82%..Kata kunci : Kuliner, TOPSIS, Sistem Rekomendasi.",Teknik Informatika,komputasi
140411100087,KLASIFIKASI BERITA OLAHRAGA BERBAHASA INDONESIA MENGGUNAKAN METODE SUPPORT VECTOR MACHINE,"Berita merupakan suatu informasi berdasarkan fakta atau laporan mengenai suatu kejadian yang sedang, atau telah terjadi. Berita dipublikasikan melalui media cetak, siaran, internet, maupun dari mulut ke mulut. kebutuhan informasi di Indonesia dalam bentuk digital baik berupa teks atau dokumen. Pengklasifikasian berita masih dilakukan secara manual sehingga rentan terjadi kesalahan. Banyaknya berita yang harus diklasifikasikan berdasarkan kategorinya dalam waktu yang singkat akan membuat editor mengalami kesulitan dan dapat menimbulkan kesalahan dalam pengkategoriannya dikarenakan editor harus membaca satu per satu berita-berita yang akan diklasifikasikan. Apabila pengklasifikasian berita dilakukan secara otomatis akan meminimalisir kesalahan pengkategorian dan lebih efisien. Dari implementasi sistem yang telah dilakukan, klasifikasi berita olahraga berbahasa Indonesia mampu diselesaikan dengan menggunakan metode Support Vector Machine dengan tingkat akurasi 95.72%. Berdasarkan nilai evaluasi f1-score, Support Vector Machine menghasilkan nilai evaluasi sebesar 95.72%, nilai Precision menghasilkan nilai evaluasi sebesar 95.72% dan nilai Recall menghasilkan nilai sebesar 95.72%.Hal tersebut menunjukkan bahwa dalam penelitian ini model Support Vector Machine menghasilkan ketepatan klasifikasi berita olahraga berbahasa Indonesia yang lebih baik.Kata kunci: Klasifikasi, Berita Olahraga Berbahasa Indonesia, Support Vector Machine",Teknik Informatika,PBA
140411100070,KLASTERISASI BERITA OLAHRAGA BERBAHASA INDONESIA DENGAN METODE K-MEANS YANG DIMODIFIKASI,"Berbagai cabang olahraga seperti sepak bola, tenis meja, bulu tangkis, dan lainnya mengharuskan setiap berita olahraga untuk dikelompokkan sesuai dengan cabangnya. Oleh karena itu diperlukan cara untuk mengelompokkan berita olahraga yang memiliki kesamaan. Pengelompokkan dapat dilakukan dengan banyak metode. Metode yang bisa menangani permasalah ini salah satunya adalah k-means clustering. K-means clustering adalah metode pengelompokan yang bisa bekerja dengan dataset yang besar dengan efisien. Namun metode ini memiliki permasalahan disaat penentuan awal pusat cluster. Hasil akhir cluster dari k-means sangat bergantung pada penentuan awal ini. Metode cosine similairty dapat membantu k-means clustering mendapatkan pusat cluster yang baik. Pada penelitian ini pengelompokan berita olahraga berbahasa Indonesia dilakukan dengan metode k-means clustering yang telah dimodifikasi dengan cosine similarity. Hasil yang didapatkan dari percobaan adalah pusat cluster terbaik yang dihasilkan oleh metode k-means selalu terjadi perubahan, bergantung pada penentuan awal pusat cluster. Setelah dilakukan modifikasi pada penentuan awal, pusat cluster terbaik cenderung konstan, yaitu sebanyak 4 pusat cluster dengan nilai akurasi rata-rata 0.895.",Teknik Informatika,PBA
120411100083,PENERAPAN ALGORITMA APRIORI DALAM PENCARIAN BUKU PADA PERPUSTAKAAN SMA NEGERI 1 PORONG,"Perpustakaan SMA Negeri 1 Porong memiliki berbagai macam koleksi buku sebagai penunjang kegiatan belajar mengajar. Dalam kegiatan meminjam buku, siswa biasanya bertanya kepada teman-teman yang pernah meminjam buku mata pelajaran tertentu untuk mendapatkan referensi buku apa saja yang biasanya dipinjam sehingga mempermudah pencarian buku di perpustakaan.  Penelitian ini dapat mengaplikasikan serta mengembangkan sistem pendukung keputusan yang mampu memberikan informasi kepada pengunjung perpustakaan tentang rekomendasi buku yang dapat dipinjam. Penelitian ini menggunakan algoritma apriori untuk mendapatkan rules yang digunakan sebagai rekomendasi.  Hasil eksperimen yang telah dilakukan dengan algoritma apriori, dari uji skenario yang telah dilakukan disimpulkan semakin besar nilai minimum support dan nilai minimum confident menghasilkan rules yang sedikit dan waktu yang diperlukan untuk mendapatkan rules juga lebih singkat. Hasil tersebut diperoleh  dari hasil pengujian dengan ketentuan nilai suppot 3, 4, 5 dan 6 dengan nilai confident 70% di dapatkan waktu respon 0.0200012 (support 6) detik, waktu respon 0.00330021 detik (support 5), waktu respon 0.00340021 detik (support 4), waktu respon 0.0760038 detik (support 3). ",Teknik Informatika,komputasi
140411100069,PENGENALAN PENYAKIT PADA DAUN JAGUNG DENGAN METODE K-NEAREST NEIGHBOUR BERBASIS FITUR GREY LEVEL RUN-LENGTH MATRIX DAN FUZZY COLOR HISTOGRAM,"Jagung merupakan salah satu tanaman yang cukup penting, karena jagung adalah komoditas pangan terbesar kedua setelah padi. Akan tetapi kebutuhan atas komoditas jagung di Indonesia masih belum tercukupi sehingga harus mengimpor dari negara lain. Di antara salah satu faktornya adalah hama dan penyakit yang menyerang tanaman jagung yang menyebabkan rendahnya hasil panen jagung. Sehingga teknik pemrosesan citra digital perlu diterapkan untuk mendeteksi penyakit tanaman jagung sejak dini. Metode yang akan digunakan adalah Fuzzy Color Histogram (FCH) untuk ekstraksi warna karena keunggulan metode ini yaitu tidak terlalu sensitif dengan noisy dan perbedaan cahaya. Sedangkan untuk ekstraksi fitur tekstur, metode yang akan digunakan adalah metode Gray Level Run-Length Matrix (GLRLM). Dari data uji sebanyak 3.847 citra daun jagung, hasil akurasi tertinggi dari metode FCH adalah 73.95%, untuk metode GLRLM adalah 69.17%, sedangkan untuk penggabungan keduanya menghasilkan akurasi paling tinggi yaitu 81.29%.",Teknik Informatika,komputasi
140411100011,SISTEM REKOMENDASI KENAIKAN JENJANG JABATAN PADA JABATAN FUNGSIONAL PENGAWAS INSPEKTORAT KABUPATEN BANGKALAN MENGGUNAKAN METODE AHP ,"Pegawai adalah aset yang sangat penting dalam suatu organisasi. Guna memberi penghargaan dan sebagai motivasi kepada pegawai yang ada, maka dibuatlah sebuah sistem rekomendasi kenaikan jabatan terhadap Jabatan Fungsional Pengawas Dinas Inspektorat Kabupaten Bangkalan. Sistem ini dibuat menggunakan metode perhitungan AHP(Analytical Hierarchy Process). AHP menghasilkan sebuah rangking yang didapat dari membandingkan setiap kriteria dan juga alternatif dalam hal ini bakal calon yang akan diberikan kenaikan jabatan. AHP merupakan suatu metode dengan melakukan perbandingan berpasangan antara kriteria pilihan dan juga perbandingan berpasangan antara pilihan yang ada. Permasalahan pengambilan keputusan dengan AHP umumnya dikomposisikan menjadi kriteria, dan alternative pilihan. Hasil dari implementasi metode AHP dalam memberikan rekomendasi kenaikan jenjang jabatan, setelah dilakukan 4 kali uji rekomendasi maka didapat hasil rata-rata akurasi sebesar 86,25 %. Dengan demikian implementasi metode AHP dalam rekomendasi kenaikan jabatan menunjukkan bahwa hasil rekomendasi adalah â_x0080__x009c_baikâ_x0080__x009d_.",Teknik Informatika,komputasi
140411100046,"DIAGNOSA PENYAKIT BUAH BELIMBING MENGGUNAKANMETODE DECISION TREE C4.5 (Studi Kasus: Kebun Belimbing Desa Ngringinrejo KecamatanKalitidu Kabupaten Bojonegoro, Jawa Timur)","Belimbing manis (Averhoa Carambola L.) merupakan salah satupotensi hortikultura yang bersifat komersial dan berpeluang sebagai sumber pendapatan bagi masyarakat. Banyak masyarakat yang ingin membudidayakan buah belimbing, akan tetapi buah belimbing sangat rentan terhadap organisme pengganggu tanaman hal ini dapat membuat petani harus berpikir ulang. Masalah utama yang terdapat pada buah belimbing yaitu serangan hama lalat buah dan ulat buah yang memiliki gejala hampir sama, jika tidak dilakukan penanganan secara benar akan mengakibatkan dampak yang tidak diinginkan seperti kegagalan panen sehingga dapat mengakibatkan produksi buah belimbing berkurang. Dalam penelitian ini menggunakan metode Decision Tree C4.5. Metode Decision Tree C4.5 merupakan metode yang digunakan untuk klasifikasi berdasarkan cabang pohon atau pertanyaan klasifikasi dan daun atau disebut dengan kelas. Akurasi yang diperoleh sistem diagnosa penyakit buah belimbing dengan dilakukan pengujian K-Fold Cross Validation untuk membagi data menjadi 5 bagian yang terdiri dari 160 data training dan 40 data testing diperoleh nilai rata-rata akurasi menggunakan metode Confusion Matrix sebesar 99.5%. Hasil perhitungan rata-rata F-Measure diperoleh nilai akurasi Precision dan Recall lalat buah sebesar 99.62% dan ulat buah sebesar 99.62%. Tingkat kelayakan pemodelan pada sistem diagnosa penyakit buah belimbing diperoleh nilai rata-rata akurasi sebesar 94.57% yang melibatkan 6 responden dengan pertanyaan kuesioner sebanyak 10.",Teknik Informatika,komputasi
140411100080,Implementasi Metode Weighted Product Untuk Sistem Tata Kelola Zakat Maal,"Badan Amil Zakat Nasional (BAZNAS) Bojonegoro merupakansalah satu lembaga yang bertanggung jawab untuk menerima danmenyalurkan zakat di kabupaten Bojonegoro. Dalam penentuan penerimazakat masih dilakukan secara manual sesuai kriteria yang ada. Hal itumembuat pemilihan calon penerima zakat kurang efektif secara waktu.Oleh karena itu perlu adanya sebuah sistem terkomputerisasi atau SistemPendukung Keputusan untuk penentuan penerima zakat berdasarkankriteria yang ada. Kriteria yang akan digunakan pada penelitian ini adaempat yaitu kondisi rumah, kondisi ekonomi, kondisi fisik dantanggungan. Sistem yang akan dibangun pada penelitian ini menggukanmetode Weighted Product, metode Weighted Product dipilih karenamampu menyeleksi alternatif terbaik dari sejumlah alternatif dankeunggulannya dalam teknik pembobotan. Penelitian dilakukan denganmencari nilai bobot untuk setiap kriteria, kemudian dilakukanperangkingan yang akan menghasilkan alternatif terbaik. Dengan sistemtersebut diharapkan mampu memudahkan Badan Amil Zakat NasionalKabupaten Bojonegoro untuk menentukan prioritas kelayakan penerimazakat. Dari hasil pengujian, sistem menghasilkan tingkat akurasi tertinggisebesar 92% jika dibandingkan dengan hasil pengolahan manual olehBadan Amil Zakat Nasional (BAZNAS) Kabupaten Bojonegoro.Kata Kunci: penerima zakat, Sistem Pendukung Keputusan, WeightedProduct.",Teknik Informatika,komputasi
140411100118,Pengaruh Seleksi Fitur Terhadap Performansi Model Klasifikasi NaÃ¯ve Bayes pada Diagnosa Arrhythmia,"Arrhytmia merupakan salah satu kelainan pada jantung ditandai dengan ritme jantung yang tidak normal, menjadi lebih cepat atau lebih lambat. Untuk mendiagnosa Arrhytmia perlu dilakukan prosedur Electroardiograf. Hasil perosedur Electrocardiograf ini Electrodiogram atau yang biasa di kenal sebagai ECG. ECG inilah yang kemudian dijadikan rujukan untuk mendiagnosa Arrhytmia. Data ECG tersebut memiliki ukuran data yang besar sehingga dibutuhkan proses analisa yang tepat. Klasifikasi merupakan salah satu pendekatan yang dapat dilakukan untuk memahami data ECG tersebut. Salah satu algoritma klasifikasi yang dapat menangani data dalam jumlah besar adalah NaÃ¯ve Bayes. Banyaknya fitur yang dimiliki data ECG menjadi hambatan tersendiri dalam proses klasifikasi. Seleksi fitur dapat digunakan untuk mengurangi fitur yang kurang relevan pada dataset. Penelitian ini memiliki tujuan untuk mengetahui pengaruh seleksi fitur terhadap performansi model klasifikasi Naive Bayes pada diagnose Arrhytmia. Hasil yang didapat dari penelitian ini adalah nilai akurasi, presisi, recall, dan f-measure mengalami peningkatan setelah menerapkan seleksi fitur. Hal ini dibuktikan dengan nilai akurasi yang meningkat sebesar 4%, presisi meningkat sebesar 0.13, nilai recall mengalami kenaikan sebesar 0.13, nilai f-measure mengalami kenaikan sebesar 0.14, dan waktu komputasi yang dibutuhkan 0.03 detik lebih cepat. Performa tertinggi didapatkan pada klasifikasi dengan 80 fitur. Dihasilkan akurasi sebesar 93 %, presisi dan recall sebesar 0.45, f-measure sebesar 0.42, dan waktu komputasi selama 0.10 detik.Kata Kunci: Arrhytmia, Electrocardiogram (ECG), klasifikasi,NaÃ¯ve Bayes,  seleksi fitur",Teknik Informatika,komputasi
140411100117,Aplikasi Tata Kelola Administrasi Desa Berbasis Hierarchical Model View Controller (HMVC) Bagian Surat Menyurat Desa,"Dalam pengelolaan administrasi surat menyurat desa masih dilakukan secara manual yang akan memperlambat kinerja pada instansi. Dari masalah yang ada, perlu adanya aplikasi agar masalah tersebut dapat teratasi. Untuk mempermudah pengembangan surat menyurat dalam administrasi surat menyurat, aplikasi ini menggunakan konsep Hierarchical Model View Controller. Penerapan HMVC dipilih karena memiliki keuntungan yang akan didapat antara lain pengembangan perangkat lunak yang besar mudah untuk dilakukan perbaikan, penambahan atau pengurangan kode serta menggunakan Teknik modularisasi. Aplikasi ini merupakan pengembangan dari Aplikasi Administrasi Pemerintahan yang sudah ada sebelumnya yang menggunakan konsep Hierarchical Model View Controller, yang berdasarkan PERMENDAGRI No. 47 Tahun 2016. Berdasarkan dari hasil uji coba aplikasi pengelolaan administrasi surat menyurat berbasis HMVC setelah dilakukan pengujian terhadap aplikasi didapat kesimpulan, bahwa pembuatan aplikasi ini dalam membantu aparat desa dalam proses pelayanan surat menyurat dalam waktu yang efisien dan efektif kepada masyaratkat. Dan dari hasil pengujian kuesioner yang telah dilakukan yaitu 82,4% untuk aplikasi dan untuk tingkat akurasi diperoleh  81,9%  sehingga cukup akurat, sehingga hasil dari kedua kuisioner memiliki tingkat kepercayaan dan konsistensi yang baik.Kata Kunci : PERMENDAGRI No.47 Tahun 2016, Administrasi Pemerintahan Desa, Hierarchical Model View Controller (HMVC).",Teknik Informatika,RPL
140411100027,Perbandingan Metode Single Exponential Smoothing dan Backpropagation pada Peramalan Produksi Gula,"Perusahaan harus mampu menyeimbangan produksi gula sesuai dengan permintaan pasar. Karena, jika produksi gula melebihi permintaan pasar akan menyebabkan penumpukkan dan biaya pengeluaran yang melebihi batas. Namun, jika produksi gula terlalu sedikit perusahaan tidak mampu memenuhi permintaan pasar sehingga dapat mengurangi kesempatan perusahaan untuk mendapatkan keuntungan. Untuk itu diperlukan sebuah sistem yang nantinya dapat mempermudah proses peramalan produksi gula. Sistem yang dibangun menggunakan perbandingan 2 metode, yaitu metode Single Exponential Smoothing dan metode Backpropagation. Tujuan dari penelitian ini untuk mengetahui hasil akurasi terbaik menggunakan metode Single Exponential Smoothing dan metode Backpropagation pada peramalan produksi gula. Metode Single  Exponential Smoothing dan Backpropagation digunakan untuk meramalkan jumlah produksi gula untuk satu bulan kedepan berdasarkan data produksi 5 bulan sebelumnya. Dari hasil pengujian yang telah dilakukan, dapat diketahui bahwa metode Backpropagation menghasilkan MSE dan MAPE terkecil, yaitu sebesar 57187817,49 dan MAPE sebesar 1,019593892% dibandingkan metode Single Exponential Smoothing dengan MSE sebesar 83602989,43 dan MAPE  sebesar 1,46412926%. Sehingga metode yang peling tepat untuk peramalan produksi gula yaitu metode Backpropagation.",Teknik Informatika,komputasi
